year.key,league.key,team.key,park.key,span.first,span.last,games,openings,attendance
2007,NL,CHN,CHI11,2007-04-09,2007-09-23,81,81,3252462
2007,NL,CIN,CIN09,2007-04-02,2007-09-30,81,81,2058593
2007,AL,CLE,CLE08,2007-04-13,2007-09-23,77,77,2223415
2007,AL,CLE,MIL06,2007-04-10,2007-04-12,3,3,52496
2007,NL,COL,DEN02,2007-04-02,2007-10-01,82,82,2376250
2007,AL,DET,DET05,2007-04-02,2007-09-26,81,81,3047124
2007,NL,FLO,MIA01,2007-04-06,2007-09-27,81,81,1370511
2007,NL,HOU,HOU03,2007-04-02,2007-09-30,81,81,3020405
2007,AL,KCA,KAN06,2007-04-02,2007-09-30,81,81,1616867
2007,NL,LAN,LOS03,2007-04-09,2007-09-30,81,81,3856753
2007,NL,MIL,MIL06,2007-04-02,2007-09-30,81,81,2869144
2007,AL,MIN,MIN03,2007-04-02,2007-09-23,81,81,2296383
2007,AL,NYA,NYC16,2007-04-02,2007-09-24,81,81,4271867
2007,NL,NYN,NYC17,2007-04-09,2007-09-30,81,81,3853955
2007,AL,OAK,OAK01,2007-04-09,2007-09-30,81,81,1921844
2007,NL,PHI,PHI13,2007-04-02,2007-09-30,81,81,3108330
2007,NL,PIT,PIT08,2007-04-09,2007-09-30,81,79,1749142
2007,NL,SDN,SAN02,2007-04-06,2007-09-23,81,81,2790074
2007,AL,SEA,SEA03,2007-04-02,2007-09-30,82,81,2672409
2007,NL,SFN,SFO03,2007-04-03,2007-09-26,81,81,3223202
2007,NL,SLN,STL10,2007-04-01,2007-09-23,81,81,3552180
2007,AL,TBA,LBV01,2007-05-15,2007-05-17,3,3,26917
2007,AL,TBA,STP01,2007-04-06,2007-09-27,78,78,1362189
2007,AL,TEX,ARL02,2007-04-06,2007-09-26,81,79,2353862
2007,AL,TOR,TOR02,2007-04-09,2007-09-30,81,81,2360648
2007,NL,WAS,WAS10,2007-04-02,2007-09-23,81,81,1961579
2008,AL,LAA,ANA01,2008-04-04,2008-09-28,81,81,3336747
2008,NL,ARI,PHO01,2008-04-07,2008-09-28,81,81,2509924
2008,NL,ATL,ATL02,2008-03-31,2008-09-21,81,81,2532834
2008,AL,BAL,BAL12,2008-03-31,2008-09-28,80,78,1950075
2008,AL,BOS,BOS07,2008-04-08,2008-09-28,81,81,3048250
2008,AL,CHA,CHI12,2008-04-07,2008-09-30,82,81,2501103
2008,NL,CHN,CHI11,2008-03-31,2008-09-21,81,81,3299840
2008,NL,CIN,CIN09,2008-03-31,2008-09-22,81,81,2058632
2008,AL,CLE,CLE08,2008-03-31,2008-09-21,81,80,2169760
2008,NL,COL,DEN02,2008-04-04,2008-09-21,81,80,2650218
2008,AL,DET,DET05,2008-03-31,2008-09-28,81,81,3202654
2008,NL,FLO,MIA01,2008-03-31,2008-09-21,81,80,1335076
2008,NL,HOU,HOU03,2008-04-07,2008-09-28,78,78,2740888
2008,NL,HOU,MIL06,2008-09-14,2008-09-15,2,2,38599
2008,AL,KCA,KAN06,2008-04-08,2008-09-21,81,79,1578922
2008,NL,LAN,LOS03,2008-03-31,2008-09-25,81,81,3730553
2008,NL,MIL,MIL06,2008-04-04,2008-09-28,81,81,3068908
2008,AL,MIN,MIN03,2008-03-31,2008-09-28,81,81,2302431
2008,AL,NYA,NYC16,2008-04-01,2008-09-21,81,81,4298655
2008,NL,NYN,NYC17,2008-04-08,2008-09-28,81,79,4042047
2008,AL,OAK,OAK01,2008-04-01,2008-09-21,79,79,1575899
2008,AL,OAK,TOK01,2008-03-25,2008-03-26,2,2,89363
2008,NL,PHI,PHI13,2008-03-31,2008-09-28,81,81,3422583
2008,NL,PIT,PIT08,2008-04-07,2008-09-21,81,80,1609076
2008,NL,SDN,SAN02,2008-03-31,2008-09-28,81,81,2427535
2008,AL,SEA,SEA03,2008-03-31,2008-09-28,81,81,2329702
2008,NL,SFN,SFO03,2008-04-07,2008-09-28,81,81,2863837
2008,NL,SLN,STL10,2008-04-01,2008-09-28,81,81,3430403
2008,AL,TBA,LBV01,2008-04-22,2008-04-24,3,3,26798
2008,AL,TBA,STP01,2008-04-08,2008-09-21,78,78,1785188
2008,AL,TEX,ARL02,2008-04-08,2008-09-24,81,80,1945677
2008,AL,TOR,TOR02,2008-04-04,2008-09-25,81,81,2399786
2008,NL,WAS,WAS11,2008-03-30,2008-09-24,80,80,2320400
2009,AL,LAA,ANA01,2009-04-06,2009-10-01,81,81,3240386
2009,NL,ARI,PHO01,2009-04-06,2009-09-27,81,81,2129183
2009,NL,ATL,ATL02,2009-04-10,2009-10-04,81,81,2373631
2009,AL,BAL,BAL12,2009-04-06,2009-10-04,81,81,1907163
2009,AL,BOS,BOS07,2009-04-07,2009-10-04,81,81,3062699
2009,AL,CHA,CHI12,2009-04-07,2009-09-27,81,80,2284163
2009,NL,CHN,CHI11,2009-04-13,2009-10-04,80,80,3168859
2009,NL,CIN,CIN09,2009-04-06,2009-10-04,81,81,1747919
2009,AL,CLE,CLE08,2009-04-10,2009-09-30,81,79,1766242
2009,NL,COL,DEN02,2009-04-10,2009-10-01,81,81,2665080
2009,AL,DET,DET05,2009-04-10,2009-10-04,81,81,2567192
2009,NL,FLO,MIA01,2009-04-06,2009-09-27,81,78,1464109
2009,NL,HOU,HOU03,2009-04-06,2009-09-27,81,81,2521081
2009,AL,KCA,KAN06,2009-04-10,2009-09-27,81,80,1799686
2009,NL,LAN,LOS03,2009-04-13,2009-10-04,81,81,3761669
2009,NL,MIL,MIL06,2009-04-10,2009-09-27,81,81,3037451
2009,AL,MIN,MIN03,2009-04-06,2009-10-06,82,82,2416237
2009,AL,NYA,NYC21,2009-04-16,2009-09-30,81,81,3719358
2009,NL,NYN,NYC20,2009-04-13,2009-10-04,81,81,3154270
2009,AL,OAK,OAK01,2009-04-10,2009-10-04,81,81,1408783
2009,NL,PHI,PHI13,2009-04-05,2009-10-04,81,81,3600693
2009,NL,PIT,PIT08,2009-04-13,2009-09-28,81,81,1577853
2009,NL,SDN,SAN02,2009-04-06,2009-10-04,81,81,1922603
2009,AL,SEA,SEA03,2009-04-14,2009-10-04,81,81,2195128
2009,NL,SFN,SFO03,2009-04-07,2009-10-01,81,81,2861111
2009,NL,SLN,STL10,2009-04-06,2009-10-04,81,81,3343252
2009,AL,TBA,STP01,2009-04-13,2009-10-04,81,81,1874962
2009,AL,TEX,ARL02,2009-04-06,2009-09-27,81,78,2156016
2009,AL,TOR,TOR02,2009-04-06,2009-09-27,81,81,1876129
2009,NL,WAS,WAS11,2009-04-13,2009-09-30,81,80,1817280
2010,AL,LAA,ANA01,2010-04-05,2010-09-29,81,81,3250754
2010,NL,ARI,PHO01,2010-04-05,2010-09-26,81,81,2057224
2010,NL,ATL,ATL02,2010-04-05,2010-10-03,81,81,2510121
2010,AL,BAL,BAL12,2010-04-09,2010-10-03,81,80,1733019
2010,AL,BOS,BOS07,2010-04-04,2010-10-03,81,81,3046445
2010,AL,CHA,CHI12,2010-04-05,2010-10-03,81,81,2194378
2010,NL,CHN,CHI11,2010-04-12,2010-09-26,81,81,3062973
2010,NL,CIN,CIN09,2010-04-05,2010-10-03,81,81,2060550
2010,AL,CLE,CLE08,2010-04-12,2010-09-29,81,80,1391644
2010,NL,COL,DEN02,2010-04-09,2010-09-29,81,80,2875245
2010,AL,DET,DET05,2010-04-09,2010-09-26,81,81,2461237
2010,NL,FLO,MIA01,2010-04-09,2010-10-03,78,78,1469216
2010,NL,FLO,SJU01,2010-06-28,2010-06-30,3,3,55678
2010,NL,HOU,HOU03,2010-04-05,2010-10-03,81,81,2331490
2010,AL,KCA,KAN06,2010-04-05,2010-10-03,81,80,1615326
2010,NL,LAN,LOS03,2010-04-13,2010-10-03,81,81,3562318
2010,NL,MIL,MIL06,2010-04-05,2010-09-26,81,81,2776531
2010,AL,MIN,MIN04,2010-04-12,2010-10-03,81,81,3223640
2010,AL,NYA,NYC21,2010-04-13,2010-09-26,81,81,3765807
2010,NL,NYN,NYC20,2010-04-05,2010-10-03,81,79,2573077
2010,AL,OAK,OAK01,2010-04-05,2010-09-26,81,81,1418391
2010,NL,PHI,PHI13,2010-04-12,2010-09-26,84,84,3777322
2010,NL,PIT,PIT08,2010-04-05,2010-09-26,81,81,1613399
2010,NL,SDN,SAN02,2010-04-12,2010-09-30,81,81,2131774
2010,AL,SEA,SEA03,2010-04-12,2010-10-03,81,81,2085168
2010,NL,SFN,SFO03,2010-04-09,2010-10-03,81,81,3037267
2010,NL,SLN,STL10,2010-04-12,2010-10-03,81,81,3301218
2010,AL,TBA,STP01,2010-04-06,2010-09-29,81,81,1865002
2010,AL,TEX,ARL02,2010-04-05,2010-10-03,81,81,2505171
2010,AL,TOR,TOR02,2010-04-12,2010-09-29,78,78,1495482
2010,NL,WAS,WAS11,2010-04-05,2010-09-29,81,81,1828065
2011,AL,LAA,ANA01,2011-04-08,2011-09-28,81,81,3166321
2011,NL,ARI,PHO01,2011-04-08,2011-09-28,81,81,2105432
2011,NL,ATL,ATL02,2011-04-08,2011-09-28,81,79,2372940
2011,AL,BAL,BAL12,2011-04-04,2011-09-28,81,80,1755461
2011,AL,BOS,BOS07,2011-04-08,2011-09-21,81,81,3054001
2011,AL,CHA,CHI12,2011-04-07,2011-09-28,81,81,2001117
2011,NL,CHN,CHI11,2011-04-01,2011-09-21,81,81,3017966
2011,NL,CIN,CIN09,2011-03-31,2011-09-21,81,81,2213588
2011,AL,CLE,CLE08,2011-04-01,2011-09-25,81,81,1840835
2011,NL,COL,DEN02,2011-04-01,2011-09-21,81,81,2909777
2011,AL,DET,DET05,2011-04-08,2011-09-28,81,81,2642045
2011,NL,FLO,MIA01,2011-04-01,2011-09-28,78,77,1477462
2011,NL,HOU,HOU03,2011-04-08,2011-09-28,81,81,2067016
2011,AL,KCA,KAN06,2011-03-31,2011-09-21,81,81,1724450
2011,NL,LAN,LOS03,2011-03-31,2011-09-22,81,81,2935139
2011,NL,MIL,MIL06,2011-04-04,2011-09-28,81,81,3071373
2011,AL,MIN,MIN04,2011-04-08,2011-09-28,81,81,3168116
2011,AL,NYA,NYC21,2011-03-31,2011-09-25,81,81,3653680
2011,NL,NYN,NYC20,2011-04-08,2011-09-28,81,78,2352596
2011,AL,OAK,OAK01,2011-04-01,2011-09-22,81,80,1476791
2011,NL,PHI,PHI13,2011-04-01,2011-09-22,81,81,3680718
2011,NL,PIT,PIT08,2011-04-07,2011-09-25,81,80,1940429
2011,NL,SDN,SAN02,2011-04-05,2011-09-28,81,81,2143018
2011,AL,SEA,SEA03,2011-04-08,2011-09-28,84,84,1939421
2011,NL,SFN,SFO03,2011-04-08,2011-09-28,81,81,3387303
2011,NL,SLN,STL10,2011-03-31,2011-09-25,81,81,3093954
2011,AL,TBA,STP01,2011-04-01,2011-09-28,81,81,1529188
2011,AL,TEX,ARL02,2011-04-01,2011-09-25,81,81,2946949
2011,AL,TOR,TOR02,2011-04-01,2011-09-22,81,81,1818103
2011,NL,WAS,WAS11,2011-03-31,2011-09-25,80,78,1940478
2012,AL,LAA,ANA01,2012-04-06,2012-09-27,81,81,3061770
2012,NL,ARI,PHO01,2012-04-06,2012-10-03,81,81,2177617
2012,NL,ATL,ATL02,2012-04-13,2012-09-30,81,81,2420171
2012,AL,BAL,BAL12,2012-04-06,2012-09-30,81,79,2102240
2012,AL,BOS,BOS07,2012-04-13,2012-09-26,81,81,3043003
2012,AL,CHA,CHI12,2012-04-13,2012-09-30,81,81,1965955
2012,NL,CHN,CHI11,2012-04-05,2012-10-03,81,81,2882756
2012,NL,CIN,CIN09,2012-04-05,2012-09-27,81,81,2347251
2012,AL,CLE,CLE08,2012-04-05,2012-10-03,81,81,1603596
2012,NL,COL,DEN02,2012-04-09,2012-09-27,81,81,2630458
2012,AL,DET,DET05,2012-04-05,2012-09-27,81,81,3028033
2012,NL,HOU,HOU03,2012-04-06,2012-09-26,81,81,1607733
2012,AL,KCA,KAN06,2012-04-13,2012-10-03,81,80,1739859
2012,NL,LAN,LOS03,2012-04-10,2012-10-03,81,81,3324246
2012,NL,MIA,MIA02,2012-04-04,2012-10-03,81,81,2219444
2012,NL,MIL,MIL06,2012-04-06,2012-10-03,81,81,2831385
2012,AL,MIN,MIN04,2012-04-09,2012-09-30,81,81,2776354
2012,AL,NYA,NYC21,2012-04-13,2012-10-03,81,81,3542406
2012,NL,NYN,NYC20,2012-04-05,2012-09-27,81,80,2242803
2012,AL,OAK,OAK01,2012-04-06,2012-10-03,79,79,1591395
2012,AL,OAK,TOK01,2012-03-28,2012-03-29,2,2,87618
2012,NL,PHI,PHI13,2012-04-09,2012-09-27,81,81,3565718
2012,NL,PIT,PIT08,2012-04-05,2012-10-03,81,80,2091918
2012,NL,SDN,SAN02,2012-04-05,2012-09-30,81,81,2123721
2012,AL,SEA,SEA03,2012-04-13,2012-10-03,81,81,1721920
2012,NL,SFN,SFO03,2012-04-13,2012-09-27,81,81,3377371
2012,NL,SLN,STL10,2012-04-13,2012-10-03,81,81,3262109
2012,AL,TBA,STP01,2012-04-06,2012-10-03,81,81,1559681
2012,AL,TEX,ARL02,2012-04-06,2012-09-30,81,81,3460280
2012,AL,TOR,TOR02,2012-04-09,2012-10-03,81,81,2099663
2012,NL,WAS,WAS11,2012-04-12,2012-10-03,81,79,2370794
2013,AL,LAA,ANA01,2013-04-09,2013-09-25,81,81,3019505
2013,NL,ARI,PHO01,2013-04-01,2013-09-29,81,81,2134895
2013,NL,ATL,ATL02,2013-04-01,2013-09-29,81,81,2548679
2013,AL,BAL,BAL12,2013-04-05,2013-09-29,81,81,2357561
2013,AL,BOS,BOS07,2013-04-08,2013-09-22,81,81,2833333
2013,AL,CHA,CHI12,2013-04-01,2013-09-29,81,80,1768413
2013,NL,CHN,CHI11,2013-04-08,2013-09-25,81,81,2642682
2013,NL,CIN,CIN09,2013-04-01,2013-09-29,80,80,2492101
2013,AL,CLE,CLE08,2013-04-08,2013-09-25,81,80,1572926
2013,NL,COL,DEN02,2013-04-05,2013-09-25,81,81,2793828
2013,AL,DET,DET05,2013-04-05,2013-09-22,81,81,3083397
2013,AL,HOU,HOU03,2013-03-31,2013-09-29,81,81,1651883
2013,AL,KCA,KAN06,2013-04-08,2013-09-22,81,81,1750754
2013,NL,LAN,LOS03,2013-04-01,2013-09-29,81,81,3743527
2013,NL,MIA,MIA02,2013-04-08,2013-09-29,81,81,1586322
2013,NL,MIL,MIL06,2013-04-01,2013-09-22,81,81,2531105
2013,AL,MIN,MIN04,2013-04-01,2013-09-29,81,81,2477644
2013,AL,NYA,NYC21,2013-04-01,2013-09-26,81,81,3279589
2013,NL,NYN,NYC20,2013-04-01,2013-09-29,81,80,2135657
2013,AL,OAK,OAK01,2013-04-01,2013-09-22,81,81,1809302
2013,NL,PHI,PHI13,2013-04-05,2013-09-22,81,81,3012403
2013,NL,PIT,PIT08,2013-04-01,2013-09-22,81,80,2256862
2013,NL,SDN,SAN02,2013-04-09,2013-09-26,81,81,2166691
2013,AL,SEA,SEA03,2013-04-08,2013-09-29,81,81,1761546
2013,NL,SFN,SFO03,2013-04-05,2013-09-29,82,81,3369106
2013,NL,SLN,STL10,2013-04-08,2013-09-29,81,81,3369769
2013,AL,TBA,STP01,2013-04-02,2013-09-23,81,81,1510300
2013,AL,TEX,ARL02,2013-04-05,2013-09-30,82,82,3178273
2013,AL,TOR,TOR02,2013-04-02,2013-09-29,81,81,2536562
2013,NL,WAS,WAS11,2013-04-01,2013-09-22,81,81,2652422
2014,AL,LAA,ANA01,2014-03-31,2014-09-21,81,81,3095935
2014,NL,ARI,PHO01,2014-03-31,2014-09-28,79,79,1997385
2014,NL,ARI,SYD01,2014-03-22,2014-03-23,2,2,76345
2014,NL,ATL,ATL02,2014-04-08,2014-09-25,81,81,2354305
2014,AL,BAL,BAL12,2014-03-31,2014-09-21,81,80,2464473
2014,AL,BOS,BOS07,2014-04-04,2014-09-28,81,81,2956089
2014,AL,CHA,CHI12,2014-03-31,2014-09-28,81,79,1650821
2014,NL,CHN,CHI11,2014-04-04,2014-09-24,81,81,2652113
2014,NL,CIN,CIN09,2014-03-31,2014-09-28,81,81,2476664
2014,AL,CLE,CLE08,2014-04-04,2014-09-28,81,78,1437393
2014,NL,COL,DEN02,2014-04-04,2014-09-21,81,81,2680329
2014,AL,DET,DET05,2014-03-31,2014-09-28,81,81,2917209
2014,AL,HOU,HOU03,2014-04-01,2014-09-21,81,81,1751829
2014,AL,KCA,KAN06,2014-04-04,2014-09-21,81,81,1956482
2014,NL,LAN,LOS03,2014-04-04,2014-09-28,81,81,3782337
2014,NL,MIA,MIA02,2014-03-31,2014-09-25,81,81,1732283
2014,NL,MIL,MIL06,2014-03-31,2014-09-28,81,81,2797384
2014,AL,MIN,MIN04,2014-04-07,2014-09-24,81,81,2250606
2014,AL,NYA,NYC21,2014-04-07,2014-09-25,81,80,3401624
2014,NL,NYN,NYC20,2014-03-31,2014-09-28,81,80,2148808
2014,AL,OAK,OAK01,2014-03-31,2014-09-24,81,80,2003628
2014,NL,PHI,PHI13,2014-04-08,2014-09-28,81,81,2423852
2014,NL,PIT,PIT08,2014-03-31,2014-09-21,81,81,2442564
2014,NL,SDN,SAN02,2014-03-30,2014-09-24,81,81,2195373
2014,AL,SEA,SEA03,2014-04-08,2014-09-28,81,81,2064334
2014,NL,SFN,SFO03,2014-04-08,2014-09-28,81,81,3368697
2014,NL,SLN,STL10,2014-04-07,2014-09-21,81,81,3540649
2014,AL,TBA,STP01,2014-03-31,2014-09-21,81,81,1446464
2014,AL,TEX,ARL02,2014-03-31,2014-09-28,81,81,2718733
2014,AL,TOR,TOR02,2014-04-04,2014-09-28,81,81,2375525
2014,NL,WAS,WAS11,2014-04-04,2014-09-28,81,81,2579389
2015,AL,LAA,ANA01,2015-04-10,2015-09-30,81,81,3012765
2015,NL,ARI,PHO01,2015-04-06,2015-10-04,81,81,2080145
2015,NL,ATL,ATL02,2015-04-10,2015-10-04,81,80,2001392
2015,AL,BAL,BAL12,2015-04-10,2015-10-04,78,75,2281202
2015,AL,BOS,BOS07,2015-04-13,2015-09-27,81,81,2880694
2015,AL,CHA,CHI12,2015-04-10,2015-10-04,81,80,1755810
2015,NL,CHN,CHI11,2015-04-05,2015-09-28,81,81,2959812
2015,NL,CIN,CIN09,2015-04-06,2015-10-01,81,81,2419506
2015,AL,CLE,CLE08,2015-04-10,2015-10-04,80,78,1388905
2015,NL,COL,DEN02,2015-04-10,2015-09-27,81,80,2506789
2015,AL,DET,DET05,2015-04-06,2015-09-27,81,81,2726048
2015,AL,HOU,HOU03,2015-04-06,2015-09-27,81,81,2153585
2015,AL,KCA,KAN06,2015-04-06,2015-09-27,81,81,2708549
2015,NL,LAN,LOS03,2015-04-06,2015-10-04,81,81,3764815
2015,NL,MIA,MIA02,2015-04-06,2015-09-27,81,81,1752235
2015,NL,MIL,MIL06,2015-04-06,2015-10-04,81,81,2542558
2015,AL,MIN,MIN04,2015-04-13,2015-10-04,81,81,2220054
2015,AL,NYA,NYC21,2015-04-06,2015-10-01,81,80,3193795
2015,NL,NYN,NYC20,2015-04-13,2015-10-04,81,81,2569753
2015,AL,OAK,OAK01,2015-04-06,2015-09-27,81,81,1768175
2015,NL,PHI,PHI13,2015-04-06,2015-10-04,81,78,1831080
2015,NL,PIT,PIT08,2015-04-13,2015-10-04,81,81,2498596
2015,NL,SDN,SAN02,2015-04-09,2015-10-01,81,81,2459752
2015,AL,SEA,SEA03,2015-04-06,2015-10-04,81,81,2193581
2015,NL,SFN,SFO03,2015-04-13,2015-10-04,81,81,3375882
2015,NL,SLN,STL10,2015-04-13,2015-09-27,81,81,3520889
2015,AL,TBA,STP01,2015-04-06,2015-10-04,84,84,1287054
2015,AL,TEX,ARL02,2015-04-10,2015-10-04,81,81,2491875
2015,AL,TOR,TOR02,2015-04-13,2015-09-27,81,81,2794891
2015,NL,WAS,WAS11,2015-04-06,2015-09-28,81,81,2619843
2016,AL,LAA,ANA01,2016-04-04,2016-10-02,81,81,3016142
2016,NL,ARI,PHO01,2016-04-04,2016-10-02,81,81,2036216
2016,NL,ATL,ATL02,2016-04-04,2016-10-02,80,80,2008332
2016,NL,ATL,FTB01,2016-07-03,2016-07-03,1,1,12582
2016,AL,BAL,BAL12,2016-04-04,2016-09-25,81,81,2172344
2016,AL,BOS,BOS07,2016-04-11,2016-10-02,81,81,2955434
2016,AL,CHA,CHI12,2016-04-08,2016-10-02,81,80,1746293
2016,NL,CHN,CHI11,2016-04-11,2016-09-25,81,81,3232420
2016,NL,CIN,CIN09,2016-04-04,2016-10-02,81,81,1894085
2016,AL,CLE,CLE08,2016-04-05,2016-09-25,81,81,1591667
2016,NL,COL,DEN02,2016-04-08,2016-10-02,81,81,2602524
2016,AL,DET,DET05,2016-04-08,2016-09-28,80,80,2493859
2016,AL,HOU,HOU03,2016-04-11,2016-09-28,81,81,2306623
2016,AL,KCA,KAN06,2016-04-03,2016-10-02,81,81,2557712
2016,NL,LAN,LOS03,2016-04-12,2016-09-25,81,81,3703312
2016,NL,MIA,MIA02,2016-04-05,2016-09-28,80,80,1712417
2016,NL,MIL,MIL06,2016-04-04,2016-09-25,81,81,2315244
2016,AL,MIN,MIN04,2016-04-11,2016-09-25,81,81,1963912
2016,AL,NYA,NYC21,2016-04-05,2016-10-02,81,81,3063405
2016,NL,NYN,NYC20,2016-04-08,2016-09-25,81,80,2789602
2016,AL,OAK,OAK01,2016-04-04,2016-09-25,81,81,1521506
2016,NL,PHI,PHI13,2016-04-11,2016-10-02,81,81,1915144
2016,NL,PIT,PIT08,2016-04-03,2016-09-29,81,80,2249201
2016,NL,SDN,SAN02,2016-04-04,2016-09-29,81,81,2351422
2016,AL,SEA,SEA03,2016-04-08,2016-10-02,81,81,2267928
2016,NL,SFN,SFO03,2016-04-07,2016-10-02,81,81,3365256
2016,NL,SLN,STL10,2016-04-11,2016-10-02,81,81,3444490
2016,AL,TBA,STP01,2016-04-03,2016-09-25,81,81,1286163
2016,AL,TEX,ARL02,2016-04-04,2016-10-02,81,81,2710402
2016,AL,TOR,TOR02,2016-04-08,2016-09-29,81,81,3392099
2016,NL,WAS,WAS11,2016-04-07,2016-10-02,81,81,2481938
2017,AL,LAA,ANA01,2017-04-07,2017-10-01,81,81,3019585
2017,NL,ARI,PHO01,2017-04-02,2017-09-27,81,81,2134375
2017,NL,ATL,ATL03,2017-04-14,2017-09-24,81,81,2505252
2017,AL,BAL,BAL12,2017-04-03,2017-09-24,81,81,2028424
2017,AL,BOS,BOS07,2017-04-03,2017-10-01,81,81,2917678
2017,AL,CHA,CHI12,2017-04-04,2017-09-28,81,79,1629470
2017,NL,CHN,CHI11,2017-04-10,2017-10-01,81,81,3199562
2017,NL,CIN,CIN09,2017-04-03,2017-09-24,81,81,1836917
2017,AL,CLE,CLE08,2017-04-11,2017-10-01,81,81,2048138
2017,NL,COL,DEN02,2017-04-07,2017-10-01,81,81,2953650
2017,AL,DET,DET05,2017-04-07,2017-09-24,81,81,2321599
2017,AL,HOU,HOU03,2017-04-03,2017-09-24,78,78,2390678
2017,AL,HOU,STP01,2017-08-29,2017-08-31,3,3,12993
2017,AL,KCA,KAN06,2017-04-10,2017-10-01,81,80,2220370
2017,NL,LAN,LOS03,2017-04-03,2017-09-27,81,81,3765856
2017,NL,MIA,MIA02,2017-04-11,2017-10-01,78,78,1583014
2017,NL,MIL,MIL06,2017-04-03,2017-09-28,84,84,2627705
2017,AL,MIN,MIN04,2017-04-03,2017-10-01,81,80,2051279
2017,AL,NYA,NYC21,2017-04-10,2017-10-01,81,80,3188116
2017,NL,NYN,NYC20,2017-04-03,2017-09-27,81,80,2460622
2017,AL,OAK,OAK01,2017-04-03,2017-09-27,81,80,1475721
2017,NL,PHI,PHI13,2017-04-07,2017-10-01,81,79,1905354
2017,NL,PIT,PIT08,2017-04-07,2017-09-27,80,80,1916851
2017,NL,PIT,WIL02,2017-08-20,2017-08-20,1,1,2596
2017,NL,SDN,SAN02,2017-04-07,2017-09-24,81,81,2138491
2017,AL,SEA,SEA03,2017-04-10,2017-09-24,81,81,2135445
2017,NL,SFN,SFO03,2017-04-10,2017-10-01,81,81,3303652
2017,NL,SLN,STL10,2017-04-02,2017-10-01,81,81,3448337
2017,AL,TBA,NYC20,2017-09-11,2017-09-13,3,3,49510
2017,AL,TBA,STP01,2017-04-02,2017-10-01,78,77,1204109
2017,AL,TEX,ARL02,2017-04-03,2017-10-01,81,81,2507760
2017,AL,TOR,TOR02,2017-04-11,2017-09-24,81,81,3203886
2017,NL,WAS,WAS11,2017-04-03,2017-10-01,81,81,2524980
2018,AL,LAA,ANA01,2018-04-02,2018-09-30,81,81,3020216
2018,NL,ARI,PHO01,2018-03-29,2018-09-26,81,81,2242695
2018,NL,ATL,ATL03,2018-03-29,2018-09-23,81,81,2555781
2018,AL,BAL,BAL12,2018-03-29,2018-09-30,81,78,1564192
2018,AL,BOS,BOS07,2018-04-05,2018-09-30,81,81,2895575
2018,AL,CHA,CHI12,2018-04-05,2018-09-26,81,80,1608817
2018,NL,CHN,CHI11,2018-04-10,2018-10-01,82,82,3181089
2018,NL,CIN,CIN09,2018-03-30,2018-09-30,81,81,1629356
2018,AL,CLE,CLE08,2018-04-06,2018-09-23,81,80,1926701
2018,NL,COL,DEN02,2018-04-06,2018-09-30,81,81,3015880
2018,AL,DET,DET05,2018-03-30,2018-09-23,81,80,1856970
2018,AL,HOU,HOU03,2018-04-02,2018-09-23,81,81,2980549
2018,AL,KCA,KAN06,2018-03-29,2018-09-30,81,81,1665107
2018,NL,LAN,LOS03,2018-03-29,2018-10-01,82,82,3857500
2018,NL,MIA,MIA02,2018-03-29,2018-09-23,81,81,811104
2018,NL,MIL,MIL06,2018-04-02,2018-09-30,81,81,2850875
2018,AL,MIN,MIN04,2018-04-05,2018-09-30,79,78,1920144
2018,AL,MIN,SJU01,2018-04-17,2018-04-18,2,2,39053
2018,AL,NYA,NYC21,2018-04-03,2018-09-23,81,81,3482855
2018,NL,NYN,NYC20,2018-03-29,2018-09-30,81,79,2224995
2018,AL,OAK,OAK01,2018-03-29,2018-09-23,81,81,1573616
2018,NL,PHI,PHI13,2018-04-05,2018-09-30,80,78,2155695
2018,NL,PHI,WIL02,2018-08-19,2018-08-19,1,1,2429
2018,NL,PIT,PIT08,2018-04-02,2018-09-23,80,78,1465316
2018,NL,SDN,MNT01,2018-05-04,2018-05-06,3,3,65116
2018,NL,SDN,SAN02,2018-03-29,2018-09-30,78,78,2103420
2018,AL,SEA,SEA03,2018-03-29,2018-09-30,81,81,2299489
2018,NL,SFN,SFO03,2018-04-03,2018-09-30,81,81,3156185
2018,NL,SLN,STL10,2018-04-05,2018-09-26,81,81,3403587
2018,AL,TBA,STP01,2018-03-29,2018-09-30,81,81,1154973
2018,AL,TEX,ARL02,2018-03-29,2018-09-23,81,81,2107107
2018,AL,TOR,TOR02,2018-03-29,2018-09-26,81,80,2325281
2018,NL,WAS,WAS11,2018-04-05,2018-09-26,81,80,2529604
2019,AL,LAA,ANA01,2019-04-04,2019-09-29,79,79,2987221
2019,AL,LAA,MNT01,2019-05-04,2019-05-05,2,2,35791
2019,NL,ARI,PHO01,2019-04-05,2019-09-29,81,81,2135510
2019,NL,ATL,ATL03,2019-04-01,2019-09-22,81,81,2654920
2019,AL,BAL,BAL12,2019-04-04,2019-09-22,81,80,1307807
2019,AL,BOS,BOS07,2019-04-09,2019-09-29,79,79,2796784
2019,AL,BOS,LON01,2019-06-29,2019-06-30,2,2,118718
2019,AL,CHA,CHI12,2019-04-05,2019-09-29,80,77,1649775
2019,NL,CHN,CHI11,2019-04-08,2019-09-22,81,81,3094865
2019,NL,CIN,CIN09,2019-03-28,2019-09-26,79,79,1775396
